Date_Time,altimeter_set_1,air_temp_set_1,relative_humidity_set_1,sea_level_pressure_set_1,sea_level_pressure_set_1d
02/24/2022 08:15 AKST,101015.92,-12,84.99,,101173.33
02/24/2022 08:20 AKST,101049.79,-12,84.99,,101207.24
02/24/2022 08:25 AKST,101015.92,-11,78.44,,101166.69
02/24/2022 08:30 AKST,101015.92,-11,78.44,,101166.69
02/24/2022 08:35 AKST,101015.92,-11,78.44,,101166.69
02/24/2022 08:40 AKST,101015.92,-11,78.44,,101166.69
02/24/2022 08:45 AKST,101015.92,-12,84.99,,101173.33
02/24/2022 08:50 AKST,101015.92,-11,85.11,,101166.69
02/24/2022 08:53 AKST,101015.92,-10.6,85.11,101130,101164.05
02/24/2022 08:55 AKST,101015.92,-11,85.11,,101166.69
02/24/2022 09:00 AKST,101015.92,-10,78.61,,101160.1
02/24/2022 09:05 AKST,100982.06,-10,78.61,,101126.18
02/24/2022 09:10 AKST,101015.92,-10,78.61,,101160.1
02/24/2022 09:15 AKST,101015.92,-10,78.61,,101160.1
02/24/2022 09:20 AKST,100982.06,-9,78.77,,101119.64
02/24/2022 09:25 AKST,101015.92,-9,78.77,,101153.56
02/24/2022 09:30 AKST,100982.06,-9,78.77,,101119.64
02/24/2022 09:35 AKST,100982.06,-9,78.77,,101119.64
02/24/2022 09:40 AKST,100982.06,-8,78.94,,101113.15
02/24/2022 09:45 AKST,100982.06,-8,78.94,,101113.15
02/24/2022 09:50 AKST,100982.06,-8,78.94,,101113.15
02/24/2022 09:53 AKST,100982.06,-7.8,78.94,101100,101111.86
02/24/2022 09:55 AKST,100982.06,-8,78.94,,101113.15
02/24/2022 10:00 AKST,100982.06,-8,78.94,,101113.15
02/24/2022 10:05 AKST,100982.06,-7,79.1,,101106.71
02/24/2022 10:10 AKST,100982.06,-7,85.59,,101106.71
02/24/2022 10:15 AKST,100982.06,-7,85.59,,101106.71
02/24/2022 10:20 AKST,100982.06,-7,85.59,,101106.71
02/24/2022 10:25 AKST,100982.06,-7,85.59,,101106.71
02/24/2022 10:30 AKST,100982.06,-7,92.55,,101106.71
02/24/2022 10:35 AKST,100948.2,-6,85.71,,101066.41
02/24/2022 10:40 AKST,100948.2,-6,85.71,,101066.41
02/24/2022 10:45 AKST,100982.06,-6,85.71,,101100.32
02/24/2022 10:50 AKST,100982.06,-6,85.71,,101100.32
02/24/2022 10:53 AKST,100948.2,-5.6,85.71,101070,101063.87
02/24/2022 10:55 AKST,100948.2,-6,85.71,,101066.41
02/24/2022 11:00 AKST,100948.2,-5,85.82,,101060.07
02/24/2022 11:05 AKST,100948.2,-6,92.61,,101066.41
02/24/2022 11:10 AKST,100948.2,-6,85.71,,101066.41
02/24/2022 11:15 AKST,100948.2,-6,85.71,,101066.41
02/24/2022 11:20 AKST,100948.2,-5,85.82,,101060.07
02/24/2022 11:25 AKST,100948.2,-4,79.58,,101053.78
02/24/2022 11:30 AKST,100914.33,-4,79.58,,101019.88
02/24/2022 11:35 AKST,100914.33,-4,79.58,,101019.88
02/24/2022 11:40 AKST,100914.33,-4,79.58,,101019.88
02/24/2022 11:45 AKST,100914.33,-4,79.58,,101019.88
02/24/2022 11:50 AKST,100914.33,-4,79.58,,101019.88
02/24/2022 11:53 AKST,100914.33,-4.4,79.58,101030,101022.4
02/24/2022 11:55 AKST,100914.33,-5,79.42,,101026.18
02/24/2022 12:00 AKST,100914.33,-4,73.65,,101019.89
02/24/2022 12:05 AKST,100914.33,-5,79.42,,101026.18
02/24/2022 12:10 AKST,100914.33,-6,85.71,,101032.52
02/24/2022 12:15 AKST,100914.33,-5,79.42,,101026.18
02/24/2022 12:20 AKST,100914.33,-5,79.42,,101026.18
02/24/2022 12:25 AKST,100914.33,-5,79.42,,101026.18
02/24/2022 12:30 AKST,100914.33,-6,85.71,,101032.52
02/24/2022 12:35 AKST,100914.33,-5,79.42,,101026.18
02/24/2022 12:40 AKST,100914.33,-5,79.42,,101026.18
02/24/2022 12:45 AKST,100914.33,-5,79.42,,101026.18
02/24/2022 12:50 AKST,100914.33,-5,79.42,,101026.18
02/24/2022 12:53 AKST,100880.47,-5.6,85.71,101000,100996.07
02/24/2022 12:55 AKST,100880.47,-6,85.71,,100998.61
02/24/2022 13:00 AKST,100880.47,-7,85.59,,101005
02/24/2022 13:05 AKST,100846.6,-7,85.59,,100971.09
02/24/2022 13:10 AKST,100846.6,-6,79.26,,100964.7
02/24/2022 13:15 AKST,100846.6,-5,79.42,,100958.37
02/24/2022 13:20 AKST,100846.6,-5,85.82,,100958.37
02/24/2022 13:25 AKST,100846.6,-5,79.42,,100958.37
02/24/2022 13:30 AKST,100846.6,-6,85.71,,100964.7
02/24/2022 13:35 AKST,100846.6,-6,85.71,,100964.7
02/24/2022 13:40 AKST,100846.6,-6,85.71,,100964.7
02/24/2022 13:45 AKST,100846.6,-4,79.58,,100952.08
02/24/2022 13:50 AKST,100846.6,-3,79.74,,100945.84
02/24/2022 13:53 AKST,100812.74,-3.3,79.74,100930,100913.81
02/24/2022 13:55 AKST,100812.74,-4,85.93,,100918.18
02/24/2022 14:00 AKST,100812.74,-4,79.58,,100918.19
02/24/2022 14:05 AKST,100812.74,-4,79.58,,100918.19
02/24/2022 14:10 AKST,100812.74,-3,79.74,,100911.95
02/24/2022 14:15 AKST,100812.74,-3,79.74,,100911.95
02/24/2022 14:20 AKST,100812.74,-2,79.89,,100905.75
02/24/2022 14:25 AKST,100778.88,-2,79.89,,100871.85
02/24/2022 14:30 AKST,100812.74,-1,80.04,,100899.6
02/24/2022 14:35 AKST,100778.88,-1,80.04,,100865.71
02/24/2022 14:40 AKST,100778.88,-1,80.04,,100865.71
02/24/2022 14:45 AKST,100778.88,-1,80.04,,100865.71
02/24/2022 14:50 AKST,100778.88,-1,74.22,,100865.71
02/24/2022 14:53 AKST,100778.88,-1.7,79.89,100880,100870.01
02/24/2022 14:55 AKST,100778.88,-2,86.15,,100871.85
02/24/2022 15:00 AKST,100778.88,-1,74.22,,100865.71
02/24/2022 15:05 AKST,100745.01,-2,74.03,,100837.96
02/24/2022 15:10 AKST,100745.01,-2,79.89,,100837.96
02/24/2022 15:15 AKST,100745.01,-1,80.04,,100831.81
02/24/2022 15:20 AKST,100745.01,-1,80.04,,100831.81
02/24/2022 15:25 AKST,100745.01,1,69.22,,100819.66
02/24/2022 15:30 AKST,100745.01,1,74.6,,100819.66
02/24/2022 15:35 AKST,100745.01,-1,80.04,,100831.81
02/24/2022 15:40 AKST,100711.15,1,69.22,,100785.77
02/24/2022 15:45 AKST,100745.01,-1,80.04,,100831.81
02/24/2022 15:50 AKST,100745.01,-1,80.04,,100831.81
02/24/2022 15:53 AKST,100745.01,-1.7,79.89,100850,100836.11
02/24/2022 15:55 AKST,100745.01,-2,79.89,,100837.96
02/24/2022 16:00 AKST,100711.15,-2,79.89,,100804.06
02/24/2022 16:05 AKST,100711.15,-1,80.04,,100797.92
02/24/2022 16:10 AKST,100711.15,-2,79.89,,100804.06
02/24/2022 16:15 AKST,100711.15,-2,79.89,,100804.06
02/24/2022 16:20 AKST,100745.01,-1,80.04,,100831.81
02/24/2022 16:25 AKST,100745.01,-2,79.89,,100837.96
02/24/2022 16:30 AKST,100711.15,-2,79.89,,100804.06
02/24/2022 16:35 AKST,100711.15,-4,85.93,,100816.48
02/24/2022 16:40 AKST,100711.15,-4,79.58,,100816.48
02/24/2022 16:45 AKST,100711.15,-4,79.58,,100816.48
02/24/2022 16:50 AKST,100711.15,-3,79.74,,100810.25
02/24/2022 16:53 AKST,100711.15,-3.9,85.93,100830,100815.85
02/24/2022 16:55 AKST,100711.15,-4,79.58,,100816.48
02/24/2022 17:00 AKST,100711.15,-6,85.71,,100829.09
02/24/2022 17:05 AKST,100711.15,-4,79.58,,100816.48
02/24/2022 17:10 AKST,100711.15,-4,85.93,,100816.48
02/24/2022 17:15 AKST,100711.15,-5,85.82,,100822.76
02/24/2022 17:20 AKST,100711.15,-5,79.42,,100822.76
02/24/2022 17:25 AKST,100745.01,-3,79.74,,100844.15
02/24/2022 17:30 AKST,100745.01,-3,86.04,,100844.14
02/24/2022 17:35 AKST,100711.15,-3,86.04,,100810.24
02/24/2022 17:40 AKST,100711.15,-3,86.04,,100810.24
02/24/2022 17:45 AKST,100711.15,-4,85.93,,100816.48
02/24/2022 17:50 AKST,100745.01,-3,79.74,,100844.15
02/24/2022 17:53 AKST,100745.01,-2.8,79.74,100840,100842.9
02/24/2022 17:55 AKST,100745.01,-2,79.89,,100837.96
02/24/2022 18:00 AKST,100745.01,-3,86.04,,100844.14
02/24/2022 18:05 AKST,100745.01,-3,86.04,,100844.14
02/24/2022 18:10 AKST,100745.01,-4,85.93,,100850.38
02/24/2022 18:15 AKST,100745.01,-5,92.67,,100856.66
02/24/2022 18:20 AKST,100745.01,-6,92.61,,100862.99
02/24/2022 18:25 AKST,100745.01,-5,85.82,,100856.66
02/24/2022 18:30 AKST,100745.01,-6,92.61,,100862.99
02/24/2022 18:35 AKST,100745.01,-4,79.58,,100850.38
02/24/2022 18:40 AKST,100745.01,-6,92.61,,100862.99
02/24/2022 18:45 AKST,100745.01,-6,85.71,,100862.99
02/24/2022 18:50 AKST,100745.01,-4,79.58,,100850.38
02/24/2022 18:53 AKST,100745.01,-5,85.82,100860,100856.66
02/24/2022 18:55 AKST,100745.01,-6,92.61,,100862.99
02/24/2022 19:00 AKST,100778.88,-7,92.55,,100903.28
02/24/2022 19:05 AKST,100745.01,-6,85.71,,100862.99
02/24/2022 19:10 AKST,100745.01,-7,85.59,,100869.37
02/24/2022 19:15 AKST,100745.01,-6,79.26,,100863
02/24/2022 19:20 AKST,100745.01,-6,85.71,,100862.99
02/24/2022 19:25 AKST,100745.01,-7,92.55,,100869.37
02/24/2022 19:30 AKST,100745.01,-6,85.71,,100862.99
02/24/2022 19:35 AKST,100745.01,-6,85.71,,100862.99
02/24/2022 19:40 AKST,100745.01,-5,85.82,,100856.66
02/24/2022 19:45 AKST,100745.01,-6,92.61,,100862.99
02/24/2022 19:50 AKST,100745.01,-5,85.82,,100856.66
02/24/2022 19:53 AKST,100745.01,-5,85.82,100860,100856.66
02/24/2022 19:55 AKST,100745.01,-6,92.61,,100862.99
02/24/2022 20:00 AKST,100745.01,-6,92.61,,100862.99
02/24/2022 20:05 AKST,100745.01,-5,85.82,,100856.66
02/24/2022 20:10 AKST,100745.01,-6,85.71,,100862.99
02/24/2022 20:15 AKST,100745.01,-5,79.42,,100856.67
02/24/2022 20:20 AKST,100745.01,-4,85.93,,100850.38
02/24/2022 20:25 AKST,100745.01,-3,79.74,,100844.15
02/24/2022 20:30 AKST,100745.01,-4,85.93,,100850.38
02/24/2022 20:35 AKST,100745.01,-4,79.58,,100850.38
02/24/2022 20:40 AKST,100745.01,-4,79.58,,100850.38
02/24/2022 20:45 AKST,100745.01,-3,79.74,,100844.15
02/24/2022 20:50 AKST,100745.01,-4,85.93,,100850.38
02/24/2022 20:53 AKST,100745.01,-5,85.82,100850,100856.66
02/24/2022 20:55 AKST,100745.01,-4,79.58,,100850.38
02/24/2022 21:00 AKST,100745.01,-3,79.74,,100844.15
02/24/2022 21:05 AKST,100745.01,-6,92.61,,100862.99
02/24/2022 21:10 AKST,100745.01,-6,92.61,,100862.99
02/24/2022 21:15 AKST,100745.01,-5,85.82,,100856.66
02/24/2022 21:20 AKST,100745.01,-7,92.55,,100869.37
02/24/2022 21:25 AKST,100745.01,-7,92.55,,100869.37
02/24/2022 21:30 AKST,100745.01,-7,85.59,,100869.37
02/24/2022 21:35 AKST,100745.01,-7,85.59,,100869.37
02/24/2022 21:40 AKST,100745.01,-7,85.59,,100869.37
02/24/2022 21:45 AKST,100745.01,-8,85.47,,100875.8
02/24/2022 21:50 AKST,100745.01,-8,85.47,,100875.8
02/24/2022 21:53 AKST,100711.15,-7.2,85.59,100830,100836.74
02/24/2022 21:55 AKST,100711.15,-6,79.26,,100829.09
02/24/2022 22:00 AKST,100745.01,-8,92.48,,100875.79
02/24/2022 22:05 AKST,100745.01,-8,85.47,,100875.8
02/24/2022 22:10 AKST,100711.15,-7,85.59,,100835.46
02/24/2022 22:15 AKST,100711.15,-8,92.48,,100841.88
02/24/2022 22:20 AKST,100711.15,-9,85.36,,100848.36
02/24/2022 22:25 AKST,100711.15,-7,79.1,,100835.46
02/24/2022 22:30 AKST,100711.15,-7,79.1,,100835.46
02/24/2022 22:35 AKST,100711.15,-8,85.47,,100841.89
02/24/2022 22:40 AKST,100711.15,-7,85.59,,100835.46
02/24/2022 22:45 AKST,100711.15,-6,85.71,,100829.09
02/24/2022 22:50 AKST,100711.15,-6,85.71,,100829.09
02/24/2022 22:53 AKST,100711.15,-6.1,85.71,100810,100829.72
02/24/2022 22:55 AKST,100711.15,-7,92.55,,100835.46
02/24/2022 23:00 AKST,100677.29,-8,85.47,,100807.99
02/24/2022 23:05 AKST,100677.29,-9,85.36,,100814.46
02/24/2022 23:10 AKST,100677.29,-8,78.94,,100807.99
02/24/2022 23:15 AKST,100677.29,-7,79.1,,100801.57
02/24/2022 23:20 AKST,100677.29,-7,85.59,,100801.56
02/24/2022 23:25 AKST,100677.29,-8,85.47,,100807.99
02/24/2022 23:30 AKST,100677.29,-9,85.36,,100814.46
02/24/2022 23:35 AKST,100677.29,-8,78.94,,100807.99
02/24/2022 23:40 AKST,100677.29,-8,78.94,,100807.99
02/24/2022 23:45 AKST,100677.29,-8,78.94,,100807.99
02/24/2022 23:50 AKST,100677.29,-8,85.47,,100807.99
02/24/2022 23:53 AKST,100643.42,-8.9,85.36,100760,100779.89
02/24/2022 23:55 AKST,100643.42,-9,85.36,,100780.54
02/25/2022 00:00 AKST,100643.42,-9,85.36,,100780.54
02/25/2022 00:05 AKST,100643.42,-9,78.77,,100780.54
02/25/2022 00:10 AKST,100643.42,-10,85.24,,100787.06
02/25/2022 00:15 AKST,100609.56,-10,85.24,,100753.15
02/25/2022 00:20 AKST,100609.56,-11,85.11,,100759.71
02/25/2022 00:25 AKST,100609.56,-11,85.11,,100759.71
02/25/2022 00:30 AKST,100609.56,-11,85.11,,100759.71
02/25/2022 00:35 AKST,100609.56,-10,78.61,,100753.15
02/25/2022 00:40 AKST,100609.56,-9,78.77,,100746.63
02/25/2022 00:45 AKST,100609.56,-10,85.24,,100753.15
02/25/2022 00:50 AKST,100609.56,-9,85.36,,100746.63
02/25/2022 00:53 AKST,100609.56,-8.9,85.36,100720,100745.98
02/25/2022 00:55 AKST,100609.56,-8,78.94,,100740.17
02/25/2022 01:00 AKST,100609.56,-6,85.71,,100727.38
02/25/2022 01:05 AKST,100609.56,-8,92.48,,100740.16
02/25/2022 01:10 AKST,100609.56,-9,85.36,,100746.63
02/25/2022 01:15 AKST,100609.56,-9,78.77,,100746.63
02/25/2022 01:20 AKST,100609.56,-9,78.77,,100746.63
02/25/2022 01:25 AKST,100609.56,-11,85.11,,100759.71
02/25/2022 01:30 AKST,100575.69,-9,78.77,,100712.73
02/25/2022 01:35 AKST,100575.69,-8,78.94,,100706.26
02/25/2022 01:40 AKST,100575.69,-8,85.47,,100706.26
02/25/2022 01:45 AKST,100575.69,-9,85.36,,100712.73
02/25/2022 01:50 AKST,100575.69,-8,78.94,,100706.26
02/25/2022 01:53 AKST,100575.69,-8.3,78.94,100670,100708.2
02/25/2022 01:55 AKST,100575.69,-8,78.94,,100706.26
02/25/2022 02:00 AKST,100575.69,-9,78.77,,100712.73
02/25/2022 02:05 AKST,100575.69,-11,85.11,,100725.8
02/25/2022 02:10 AKST,100575.69,-9,78.77,,100712.73
02/25/2022 02:15 AKST,100575.69,-9,78.77,,100712.73
02/25/2022 02:20 AKST,100575.69,-11,85.11,,100725.8
02/25/2022 02:25 AKST,100575.69,-10,85.24,,100719.24
02/25/2022 02:30 AKST,100575.69,-10,85.24,,100719.24
02/25/2022 02:35 AKST,100575.69,-9,78.77,,100712.73
02/25/2022 02:40 AKST,100541.83,-11,92.29,,100691.88
02/25/2022 02:45 AKST,100541.83,-11,85.11,,100691.89
02/25/2022 02:50 AKST,100541.83,-11,85.11,,100691.89
02/25/2022 02:53 AKST,100541.83,-10.6,85.11,100640,100689.26
02/25/2022 02:55 AKST,100541.83,-11,85.11,,100691.89
02/25/2022 03:00 AKST,100541.83,-11,85.11,,100691.89
02/25/2022 03:05 AKST,100541.83,-11,85.11,,100691.89
02/25/2022 03:10 AKST,100507.97,-12,92.22,,100664.58
02/25/2022 03:15 AKST,100507.97,-11,85.11,,100657.97
02/25/2022 03:20 AKST,100507.97,-11,85.11,,100657.97
02/25/2022 03:25 AKST,100474.1,-11,85.11,,100624.05
02/25/2022 03:30 AKST,100474.1,-12,84.99,,100630.66
02/25/2022 03:35 AKST,100474.1,-12,84.99,,100630.66
02/25/2022 03:40 AKST,100474.1,-11,78.44,,100624.05
02/25/2022 03:45 AKST,100474.1,-11,78.44,,100624.05
02/25/2022 03:50 AKST,100440.24,-9,72.65,,100577.09
02/25/2022 03:53 AKST,100440.24,-9.4,78.77,100530,100579.68
02/25/2022 03:55 AKST,100440.24,-9,78.77,,100577.09
02/25/2022 04:00 AKST,100440.24,-12,92.22,,100596.75
02/25/2022 04:05 AKST,100440.24,-12,84.99,,100596.75
02/25/2022 04:10 AKST,100406.38,-13,92.16,,100569.48
02/25/2022 04:15 AKST,100440.24,-12,84.99,,100596.75
02/25/2022 04:20 AKST,100406.38,-12,84.99,,100562.83
02/25/2022 04:25 AKST,100406.38,-12,84.99,,100562.83
02/25/2022 04:30 AKST,100406.38,-12,84.99,,100562.83
02/25/2022 04:35 AKST,100406.38,-12,84.99,,100562.83
02/25/2022 04:40 AKST,100406.38,-12,84.99,,100562.83
02/25/2022 04:45 AKST,100406.38,-12,84.99,,100562.83
02/25/2022 04:50 AKST,100406.38,-12,84.99,,100562.83
02/25/2022 04:53 AKST,100406.38,-12.2,78.27,100500,100564.16
02/25/2022 04:55 AKST,100406.38,-12,78.27,,100562.83
02/25/2022 05:00 AKST,100372.51,-12,78.27,,100528.91
02/25/2022 05:05 AKST,100372.51,-13,78.1,,100535.56
02/25/2022 05:10 AKST,100372.51,-13,78.1,,100535.56
02/25/2022 05:15 AKST,100372.51,-13,78.1,,100535.56
02/25/2022 05:20 AKST,100372.51,-13,78.1,,100535.56
02/25/2022 05:25 AKST,100372.51,-12,78.27,,100528.91
02/25/2022 05:30 AKST,100372.51,-13,92.16,,100535.56
02/25/2022 05:35 AKST,100338.65,-12,84.99,,100495
02/25/2022 05:40 AKST,100338.65,-12,84.99,,100495
02/25/2022 05:45 AKST,100338.65,-13,84.87,,100501.65
02/25/2022 05:50 AKST,100338.65,-12,78.27,,100495
02/25/2022 05:53 AKST,100338.65,-12.2,78.27,100430,100496.33
02/25/2022 05:55 AKST,100338.65,-13,84.87,,100501.65
02/25/2022 06:00 AKST,100338.65,-13,78.1,,100501.65
02/25/2022 06:05 AKST,100304.78,-12,78.27,,100461.08
02/25/2022 06:10 AKST,100270.92,-12,78.27,,100427.16
02/25/2022 06:15 AKST,100270.92,-12,84.99,,100427.16
02/25/2022 06:20 AKST,100270.92,-11,78.44,,100420.57
02/25/2022 06:25 AKST,100270.92,-11,85.11,,100420.57
02/25/2022 06:30 AKST,100270.92,-12,84.99,,100427.16
02/25/2022 06:35 AKST,100270.92,-12,84.99,,100427.16
02/25/2022 06:40 AKST,100270.92,-12,84.99,,100427.16
02/25/2022 06:45 AKST,100270.92,-12,84.99,,100427.16
02/25/2022 06:50 AKST,100270.92,-12,84.99,,100427.16
02/25/2022 06:53 AKST,100237.06,-11.7,76.4,100360,100391.27
02/25/2022 06:55 AKST,100237.06,-12,78.27,,100393.25
02/25/2022 07:00 AKST,100237.06,-12,78.27,,100393.25
02/25/2022 07:05 AKST,100237.06,-13,84.87,,100399.89
02/25/2022 07:10 AKST,100237.06,-12,78.27,,100393.25
02/25/2022 07:15 AKST,100203.19,-13,78.1,,100365.97
02/25/2022 07:20 AKST,100203.19,-12,78.27,,100359.33
02/25/2022 07:25 AKST,100203.19,-13,84.87,,100365.97
02/25/2022 07:30 AKST,100237.06,-13,78.1,,100399.9
02/25/2022 07:35 AKST,100203.19,-13,78.1,,100365.97
02/25/2022 07:40 AKST,100203.19,-13,78.1,,100365.97
02/25/2022 07:45 AKST,100237.06,-13,78.1,,100399.9
02/25/2022 07:50 AKST,100203.19,-12,72.03,,100359.33
02/25/2022 07:53 AKST,100203.19,-12.2,78.27,100320,100360.66
02/25/2022 07:55 AKST,100203.19,-12,84.99,,100359.33
02/25/2022 08:00 AKST,100203.19,-11,78.44,,100352.74
02/25/2022 08:05 AKST,100203.19,-12,84.99,,100359.33
02/25/2022 08:10 AKST,100203.19,-12,78.27,,100359.33
02/25/2022 08:15 AKST,100203.19,-12,84.99,,100359.33
02/25/2022 08:20 AKST,100203.19,-12,84.99,,100359.33
02/25/2022 08:25 AKST,100203.19,-11,78.44,,100352.74
02/25/2022 08:30 AKST,100203.19,-11,78.44,,100352.74
02/25/2022 08:35 AKST,100169.33,-12,78.27,,100325.41
02/25/2022 08:40 AKST,100169.33,-12,84.99,,100325.41
02/25/2022 08:45 AKST,100203.19,-13,84.87,,100365.97
02/25/2022 08:50 AKST,100203.19,-13,84.87,,100365.97
02/25/2022 08:53 AKST,100203.19,-12.2,72.03,100300,100360.66
02/25/2022 08:55 AKST,100203.19,-12,72.03,,100359.33
02/25/2022 09:00 AKST,100169.33,-12,72.03,,100325.41
02/25/2022 09:05 AKST,100169.33,-12,78.27,,100325.41
02/25/2022 09:10 AKST,100169.33,-12,84.99,,100325.41
02/25/2022 09:15 AKST,100169.33,-12,84.99,,100325.41
02/25/2022 09:20 AKST,100135.46,-11,78.44,,100284.92
02/25/2022 09:25 AKST,100135.46,-10,78.61,,100278.38
02/25/2022 09:30 AKST,100135.46,-10,78.61,,100278.38
02/25/2022 09:35 AKST,100135.46,-10,78.61,,100278.38
02/25/2022 09:40 AKST,100135.46,-10,78.61,,100278.38
02/25/2022 09:45 AKST,100101.6,-9,78.77,,100237.99
02/25/2022 09:50 AKST,100101.6,-8,78.94,,100231.55
02/25/2022 09:53 AKST,100135.46,-7.8,78.94,100220,100264.18
02/25/2022 09:55 AKST,100101.6,-8,78.94,,100231.55
02/25/2022 10:00 AKST,100101.6,-8,78.94,,100231.55
02/25/2022 10:05 AKST,100101.6,-7,79.1,,100225.17
02/25/2022 10:10 AKST,100101.6,-7,79.1,,100225.17
02/25/2022 10:15 AKST,100101.6,-7,79.1,,100225.17
02/25/2022 10:20 AKST,100067.74,-7,79.1,,100191.26
02/25/2022 10:25 AKST,100067.74,-7,79.1,,100191.26
02/25/2022 10:30 AKST,100067.74,-7,79.1,,100191.26
02/25/2022 10:35 AKST,100067.74,-7,79.1,,100191.26
02/25/2022 10:40 AKST,100067.74,-8,85.47,,100197.64
02/25/2022 10:45 AKST,100067.74,-7,85.59,,100191.26
02/25/2022 10:50 AKST,100067.74,-5,79.42,,100178.64
02/25/2022 10:53 AKST,100067.74,-5,79.42,100160,100178.64
02/25/2022 10:55 AKST,100067.74,-4,73.65,,100172.4
02/25/2022 11:00 AKST,100067.74,-4,79.58,,100172.4
02/25/2022 11:05 AKST,100067.74,-4,73.65,,100172.4
02/25/2022 11:10 AKST,100067.74,-5,79.42,,100178.64
02/25/2022 11:15 AKST,100067.74,-4,73.65,,100172.4
02/25/2022 11:20 AKST,100067.74,-4,73.65,,100172.4
02/25/2022 11:25 AKST,100033.87,-4,73.65,,100138.5
02/25/2022 11:30 AKST,100033.87,-4,79.58,,100138.49
02/25/2022 11:35 AKST,100033.87,-3,73.84,,100132.31
02/25/2022 11:40 AKST,100033.87,-3,73.84,,100132.31
02/25/2022 11:45 AKST,100000.01,-3,79.74,,100098.41
02/25/2022 11:50 AKST,100000.01,-2,74.03,,100092.27
02/25/2022 11:53 AKST,100000.01,-1.7,74.03,100110,100090.44
02/25/2022 11:55 AKST,100000.01,-2,74.03,,100092.27
02/25/2022 12:00 AKST,100000.01,-2,74.03,,100092.27
02/25/2022 12:05 AKST,100000.01,-3,79.74,,100098.41
02/25/2022 12:10 AKST,99966.14,-3,79.74,,100064.51
02/25/2022 12:15 AKST,100000.01,-2,74.03,,100092.27
02/25/2022 12:20 AKST,100000.01,-2,74.03,,100092.27
02/25/2022 12:25 AKST,99966.14,-3,79.74,,100064.51
02/25/2022 12:30 AKST,99966.14,-2,74.03,,100058.37
02/25/2022 12:35 AKST,99966.14,-2,74.03,,100058.37
02/25/2022 12:40 AKST,99966.14,-2,74.03,,100058.37
02/25/2022 12:45 AKST,99966.14,-1,68.78,,100052.28
02/25/2022 12:50 AKST,99966.14,0,69,,100046.23
02/25/2022 12:53 AKST,99966.14,0,69,100070,100046.23
02/25/2022 12:55 AKST,99966.14,0,69,,100046.23
02/25/2022 13:00 AKST,99966.14,0,69,,100046.23
02/25/2022 13:05 AKST,99966.14,1,64.18,,100040.22
02/25/2022 13:10 AKST,99966.14,1,64.18,,100040.22
02/25/2022 13:15 AKST,99932.28,0,69,,100012.33
02/25/2022 13:20 AKST,99932.28,1,64.18,,100006.33
02/25/2022 13:25 AKST,99932.28,1,64.18,,100006.33
02/25/2022 13:30 AKST,99932.28,1,64.18,,100006.33
02/25/2022 13:35 AKST,99898.42,1,64.18,,99972.44
02/25/2022 13:40 AKST,99932.28,1,64.18,,100006.33
02/25/2022 13:45 AKST,99932.28,-1,80.04,,100018.38
02/25/2022 13:50 AKST,99932.28,-1,80.04,,100018.38
02/25/2022 13:53 AKST,99932.28,0,69,100020,100012.33
02/25/2022 13:55 AKST,99932.28,0,69,,100012.33
02/25/2022 14:00 AKST,99898.42,1,64.18,,99972.44
02/25/2022 14:05 AKST,99898.42,1,69.22,,99972.44
02/25/2022 14:10 AKST,99898.42,1,69.22,,99972.44
02/25/2022 14:15 AKST,99898.42,1,69.22,,99972.44
02/25/2022 14:20 AKST,99898.42,1,69.22,,99972.44
02/25/2022 14:25 AKST,99898.42,2,64.42,,99966.48
02/25/2022 14:30 AKST,99898.42,2,64.42,,99966.48
02/25/2022 14:35 AKST,99864.55,2,64.42,,99932.6
02/25/2022 14:40 AKST,99864.55,2,64.42,,99932.6
02/25/2022 14:45 AKST,99864.55,2,64.42,,99932.6
02/25/2022 14:50 AKST,99864.55,1,69.22,,99938.55
02/25/2022 14:53 AKST,99864.55,1.1,69.22,99960,99937.96
02/25/2022 14:55 AKST,99864.55,1,69.22,,99938.55
02/25/2022 15:00 AKST,99864.55,1,69.22,,99938.55
02/25/2022 15:05 AKST,99864.55,1,69.22,,99938.55
02/25/2022 15:10 AKST,99864.55,1,69.22,,99938.55
02/25/2022 15:15 AKST,99864.55,2,64.42,,99932.6
02/25/2022 15:20 AKST,99864.55,2,64.42,,99932.6
02/25/2022 15:25 AKST,99864.55,1,69.22,,99938.55
02/25/2022 15:30 AKST,99864.55,1,69.22,,99938.55
02/25/2022 15:35 AKST,99864.55,1,69.22,,99938.55
02/25/2022 15:40 AKST,99864.55,1,69.22,,99938.55
02/25/2022 15:45 AKST,99898.42,1,69.22,,99972.44
02/25/2022 15:50 AKST,99898.42,0,69,,99978.44
02/25/2022 15:53 AKST,99898.42,0.6,64.18,100000,99974.83
02/25/2022 15:55 AKST,99898.42,1,64.18,,99972.44
02/25/2022 16:00 AKST,99932.28,1,64.18,,100006.33
02/25/2022 16:05 AKST,99932.28,0,69,,100012.33
02/25/2022 16:10 AKST,99932.28,1,64.18,,100006.33
02/25/2022 16:15 AKST,99932.28,1,64.18,,100006.33
02/25/2022 16:20 AKST,99898.42,1,64.18,,99972.44
02/25/2022 16:25 AKST,99898.42,1,69.22,,99972.44
02/25/2022 16:30 AKST,99898.42,1,64.18,,99972.44
02/25/2022 16:35 AKST,99898.42,2,59.74,,99966.48
